1308_s0662_kidney_right.nii.g_1,kidney right
1309_s0662_liver.nii.g_1,liver
1310_s0663_aorta.nii.g_1,aorta
1311_s0663_kidney_right.nii.g_1,kidney right
1312_s0663_liver.nii.g_1,liver
1313_s0664_aorta.nii.g_1,aorta
1314_s0664_kidney_right.nii.g_1,kidney right
1315_s0664_liver.nii.g_1,liver
1316_s0665_aorta.nii.g_1,aorta
1317_s0665_kidney_right.nii.g_1,kidney right
1318_s0665_liver.nii.g_1,liver
1319_s0667_aorta.nii.g_1,aorta
1320_s0667_kidney_right.nii.g_1,kidney right
1321_s0667_liver.nii.g_1,liver
1322_s0668_aorta.nii.g_1,aorta
1323_s0668_kidney_right.nii.g_1,kidney right
1324_s0668_liver.nii.g_1,liver
1325_s0669_aorta.nii.g_1,aorta
1326_s0669_kidney_right.nii.g_1,kidney right
1327_s0669_liver.nii.g_1,liver
1328_s0670_aorta.nii.g_1,aorta
1329_s0670_kidney_right.nii.g_1,kidney right
1330_s0670_liver.nii.g_1,liver
1331_s0671_aorta.nii.g_1,aorta
1332_s0671_liver.nii.g_1,liver
1333_s0672_aorta.nii.g_1,aorta
1334_s0672_liver.nii.g_1,liver
1335_s0673_aorta.nii.g_1,aorta
1336_s0674_aorta.nii.g_1,aorta
1337_s0674_kidney_right.nii.g_1,kidney right
1338_s0674_liver.nii.g_1,liver
1339_s0675_aorta.nii.g_1,aorta
1340_s0675_kidney_right.nii.g_1,kidney right
1341_s0675_liver.nii.g_1,liver
1342_s0676_aorta.nii.g_1,aorta
1343_s0676_liver.nii.g_1,liver
1344_s0677_aorta.nii.g_1,aorta
1345_s0677_kidney_right.nii.g_1,kidney right
1346_s0677_liver.nii.g_1,liver
1347_s0679_aorta.nii.g_1,aorta
1348_s0679_kidney_right.nii.g_1,kidney right
1349_s0679_liver.nii.g_1,liver
1350_s0680_aorta.nii.g_1,aorta
1351_s0680_kidney_right.nii.g_1,kidney right
1352_s0680_liver.nii.g_1,liver
1353_s0681_aorta.nii.g_1,aorta
1354_s0681_kidney_right.nii.g_1,kidney right
1355_s0681_liver.nii.g_1,liver
1356_s0682_aorta.nii.g_1,aorta
1357_s0682_kidney_right.nii.g_1,kidney right
1358_s0682_liver.nii.g_1,liver
1359_s0683_aorta.nii.g_1,aorta
1360_s0683_kidney_right.nii.g_1,kidney right
1361_s0683_liver.nii.g_1,liver
1362_s0684_aorta.nii.g_1,aorta
1363_s0684_liver.nii.g_1,liver
1364_s0685_aorta.nii.g_1,aorta
1365_s0685_kidney_right.nii.g_1,kidney right
1366_s0685_liver.nii.g_1,liver
1367_s0686_aorta.nii.g_1,aorta
1368_s0686_kidney_right.nii.g_1,kidney right
1369_s0686_liver.nii.g_1,liver
1370_s0687_aorta.nii.g_1,aorta
1371_s0687_kidney_right.nii.g_1,kidney right
1372_s0687_liver.nii.g_1,liver
1373_s0688_aorta.nii.g_1,aorta
1374_s0688_kidney_right.nii.g_1,kidney right
1375_s0688_liver.nii.g_1,liver
1376_s0690_aorta.nii.g_1,aorta
1377_s0690_kidney_right.nii.g_1,kidney right
1378_s0690_liver.nii.g_1,liver
1379_s0691_aorta.nii.g_1,aorta
1380_s0691_liver.nii.g_1,liver
1381_s0692_aorta.nii.g_1,aorta
1382_s0692_kidney_right.nii.g_1,kidney right
1383_s0692_liver.nii.g_1,liver
1384_s0693_aorta.nii.g_1,aorta
1385_s0693_kidney_right.nii.g_1,kidney right
1386_s0693_liver.nii.g_1,liver
1387_s0694_aorta.nii.g_1,aorta
1388_s0694_kidney_right.nii.g_1,kidney right
1389_s0694_liver.nii.g_1,liver
1390_s0695_aorta.nii.g_1,aorta
1391_s0695_kidney_right.nii.g_1,kidney right
1392_s0695_liver.nii.g_1,liver
1393_s0696_aorta.nii.g_1,aorta
1394_s0696_kidney_right.nii.g_1,kidney right
1395_s0696_liver.nii.g_1,liver
1396_s0697_aorta.nii.g_1,aorta
1397_s0697_liver.nii.g_1,liver
1398_s0698_aorta.nii.g_1,aorta
1399_s0698_kidney_right.nii.g_1,kidney right
1400_s0698_liver.nii.g_1,liver
1401_s0699_aorta.nii.g_1,aorta
1402_s0699_kidney_right.nii.g_1,kidney right
1403_s0699_liver.nii.g_1,liver
1404_s0700_aorta.nii.g_1,aorta
1405_s0700_kidney_right.nii.g_1,kidney right
1406_s0700_liver.nii.g_1,liver
1407_s0702_aorta.nii.g_1,aorta
1408_s0702_kidney_right.nii.g_1,kidney right
1409_s0702_liver.nii.g_1,liver
1410_s0703_aorta.nii.g_1,aorta
1411_s0703_kidney_right.nii.g_1,kidney right
1412_s0703_liver.nii.g_1,liver
1413_s0704_aorta.nii.g_1,aorta
1414_s0704_kidney_right.nii.g_1,kidney right
1415_s0704_liver.nii.g_1,liver
1416_s0705_aorta.nii.g_1,aorta
1417_s0705_kidney_right.nii.g_1,kidney right
1418_s0705_liver.nii.g_1,liver
1419_s0707_aorta.nii.g_1,aorta
1420_s0707_kidney_right.nii.g_1,kidney right
1421_s0707_liver.nii.g_1,liver
1422_s0708_aorta.nii.g_1,aorta
1423_s0708_kidney_right.nii.g_1,kidney right
1424_s0708_liver.nii.g_1,liver
1425_s0709_aorta.nii.g_1,aorta
1426_s0709_kidney_right.nii.g_1,kidney right
1427_s0709_liver.nii.g_1,liver
1428_s0710_aorta.nii.g_1,aorta
1429_s0710_liver.nii.g_1,liver
1430_s0711_aorta.nii.g_1,aorta
1431_s0711_kidney_right.nii.g_1,kidney right
1432_s0711_liver.nii.g_1,liver
1433_s0712_aorta.nii.g_1,aorta
1434_s0712_kidney_right.nii.g_1,kidney right
1435_s0714_aorta.nii.g_1,aorta
1436_s0714_kidney_right.nii.g_1,kidney right
1437_s0714_liver.nii.g_1,liver
1438_s0715_aorta.nii.g_1,aorta
1439_s0716_aorta.nii.g_1,aorta
1440_s0716_kidney_right.nii.g_1,kidney right
1441_s0716_liver.nii.g_1,liver
1442_s0717_aorta.nii.g_1,aorta
1443_s0717_kidney_right.nii.g_1,kidney right
1444_s0717_liver.nii.g_1,liver
1445_s0718_aorta.nii.g_1,aorta
1446_s0718_kidney_right.nii.g_1,kidney right
1447_s0718_liver.nii.g_1,liver
1448_s0719_aorta.nii.g_1,aorta
1449_s0719_kidney_right.nii.g_1,kidney right
1450_s0719_liver.nii.g_1,liver
1451_s0720_aorta.nii.g_1,aorta
1452_s0720_kidney_right.nii.g_1,kidney right
1453_s0720_liver.nii.g_1,liver
1454_s0721_aorta.nii.g_1,aorta
1455_s0721_kidney_right.nii.g_1,kidney right
1456_s0721_liver.nii.g_1,liver
1457_s0723_aorta.nii.g_1,aorta
1458_s0723_kidney_right.nii.g_1,kidney right
1459_s0723_liver.nii.g_1,liver
1460_s0724_aorta.nii.g_1,aorta
1461_s0724_kidney_right.nii.g_1,kidney right
1462_s0724_liver.nii.g_1,liver
1463_s0726_aorta.nii.g_1,aorta
1464_s0726_kidney_right.nii.g_1,kidney right
1465_s0726_liver.nii.g_1,liver
1466_s0727_aorta.nii.g_1,aorta
1467_s0727_kidney_right.nii.g_1,kidney right
1468_s0727_liver.nii.g_1,liver
1469_s0728_aorta.nii.g_1,aorta
1470_s0728_kidney_right.nii.g_1,kidney right
1471_s0728_liver.nii.g_1,liver
1472_s0729_aorta.nii.g_1,aorta
1473_s0729_kidney_right.nii.g_1,kidney right
1474_s0729_liver.nii.g_1,liver
1475_s0731_aorta.nii.g_1,aorta
1476_s0731_kidney_right.nii.g_1,kidney right
1477_s0731_liver.nii.g_1,liver
1478_s0732_aorta.nii.g_1,aorta
1479_s0732_kidney_right.nii.g_1,kidney right
1480_s0732_liver.nii.g_1,liver
1481_s0733_aorta.nii.g_1,aorta
1482_s0733_kidney_right.nii.g_1,kidney right
1483_s0733_liver.nii.g_1,liver
1484_s0734_aorta.nii.g_1,aorta
1485_s0735_aorta.nii.g_1,aorta
1486_s0735_kidney_right.nii.g_1,kidney right
1487_s0735_liver.nii.g_1,liver
1488_s0736_aorta.nii.g_1,aorta
1489_s0736_liver.nii.g_1,liver
1490_s0737_aorta.nii.g_1,aorta
1491_s0737_liver.nii.g_1,liver
1492_s0738_aorta.nii.g_1,aorta
1493_s0738_liver.nii.g_1,liver
1494_s0739_aorta.nii.g_1,aorta
1495_s0739_kidney_right.nii.g_1,kidney right
1496_s0739_liver.nii.g_1,liver
1497_s0740_aorta.nii.g_1,aorta
1498_s0740_kidney_right.nii.g_1,kidney right
1499_s0740_liver.nii.g_1,liver
1500_s0741_aorta.nii.g_1,aorta
1501_s0743_aorta.nii.g_1,aorta
1502_s0743_kidney_right.nii.g_1,kidney right
1503_s0743_liver.nii.g_1,liver
1504_s0746_aorta.nii.g_1,aorta
1505_s0746_kidney_right.nii.g_1,kidney right
1506_s0746_liver.nii.g_1,liver
1507_s0747_aorta.nii.g_1,aorta
1508_s0747_kidney_right.nii.g_1,kidney right
1509_s0747_liver.nii.g_1,liver
1510_s0749_aorta.nii.g_1,aorta
1511_s0749_kidney_right.nii.g_1,kidney right
1512_s0749_liver.nii.g_1,liver
1513_s0750_aorta.nii.g_1,aorta
1514_s0750_kidney_right.nii.g_1,kidney right
1515_s0750_liver.nii.g_1,liver
1516_s0751_aorta.nii.g_1,aorta
1517_s0751_kidney_right.nii.g_1,kidney right
1518_s0751_liver.nii.g_1,liver
1519_s0752_aorta.nii.g_1,aorta
1520_s0752_kidney_right.nii.g_1,kidney right
1521_s0752_liver.nii.g_1,liver
1522_s0753_aorta.nii.g_1,aorta
1523_s0753_kidney_right.nii.g_1,kidney right
1524_s0753_liver.nii.g_1,liver
1525_s0754_aorta.nii.g_1,aorta
1526_s0754_kidney_right.nii.g_1,kidney right
1527_s0754_liver.nii.g_1,liver
1528_s0756_aorta.nii.g_1,aorta
1529_s0759_aorta.nii.g_1,aorta
1530_s0759_kidney_right.nii.g_1,kidney right
1531_s0759_liver.nii.g_1,liver
1532_s0760_aorta.nii.g_1,aorta
1533_s0760_kidney_right.nii.g_1,kidney right
1534_s0760_liver.nii.g_1,liver
1535_s0762_aorta.nii.g_1,aorta
1536_s0762_kidney_right.nii.g_1,kidney right
1537_s0762_liver.nii.g_1,liver
1538_s0763_aorta.nii.g_1,aorta
1539_s0763_kidney_right.nii.g_1,kidney right
1540_s0763_liver.nii.g_1,liver
1541_s0764_aorta.nii.g_1,aorta
1542_s0764_kidney_right.nii.g_1,kidney right
1543_s0764_liver.nii.g_1,liver
1544_s0765_aorta.nii.g_1,aorta
1545_s0765_kidney_right.nii.g_1,kidney right
1546_s0765_liver.nii.g_1,liver
1547_s0767_aorta.nii.g_1,aorta
1548_s0767_liver.nii.g_1,liver
1549_s0768_aorta.nii.g_1,aorta
1550_s0768_kidney_right.nii.g_1,kidney right
1551_s0768_liver.nii.g_1,liver
1552_s0769_aorta.nii.g_1,aorta
1553_s0770_aorta.nii.g_1,aorta
1554_s0770_kidney_right.nii.g_1,kidney right
1555_s0770_liver.nii.g_1,liver
1556_s0771_aorta.nii.g_1,aorta
1557_s0771_kidney_right.nii.g_1,kidney right
1558_s0771_liver.nii.g_1,liver
1559_s0773_aorta.nii.g_1,aorta
1560_s0773_kidney_right.nii.g_1,kidney right
1561_s0773_liver.nii.g_1,liver
1562_s0774_aorta.nii.g_1,aorta
1563_s0774_kidney_right.nii.g_1,kidney right
1564_s0774_liver.nii.g_1,liver
1565_s0775_aorta.nii.g_1,aorta
1566_s0775_kidney_right.nii.g_1,kidney right
1567_s0775_liver.nii.g_1,liver
1568_s0776_aorta.nii.g_1,aorta
1569_s0776_kidney_right.nii.g_1,kidney right
1570_s0777_aorta.nii.g_1,aorta
1571_s0777_kidney_right.nii.g_1,kidney right
1572_s0777_liver.nii.g_1,liver
1573_s0778_aorta.nii.g_1,aorta
1574_s0778_kidney_right.nii.g_1,kidney right
1575_s0778_liver.nii.g_1,liver
1576_s0780_aorta.nii.g_1,aorta
1577_s0780_liver.nii.g_1,liver
1578_s0781_aorta.nii.g_1,aorta
1579_s0781_liver.nii.g_1,liver
1580_s0782_aorta.nii.g_1,aorta
1581_s0782_liver.nii.g_1,liver
1582_s0784_aorta.nii.g_1,aorta
1583_s0784_kidney_right.nii.g_1,kidney right
1584_s0784_liver.nii.g_1,liver
1585_s0785_aorta.nii.g_1,aorta
1586_s0785_kidney_right.nii.g_1,kidney right
1587_s0785_liver.nii.g_1,liver
1588_s0787_aorta.nii.g_1,aorta
1589_s0787_liver.nii.g_1,liver
1590_s0788_aorta.nii.g_1,aorta
1591_s0788_kidney_right.nii.g_1,kidney right
1592_s0788_liver.nii.g_1,liver
1593_s0789_aorta.nii.g_1,aorta
1594_s0789_kidney_right.nii.g_1,kidney right
1595_s0789_liver.nii.g_1,liver
1596_s0790_aorta.nii.g_1,aorta
1597_s0790_kidney_right.nii.g_1,kidney right
1598_s0790_liver.nii.g_1,liver
1599_s0791_aorta.nii.g_1,aorta
1600_s0791_liver.nii.g_1,liver
1601_s0793_aorta.nii.g_1,aorta
1602_s0793_liver.nii.g_1,liver
1603_s0794_aorta.nii.g_1,aorta
1604_s0794_kidney_right.nii.g_1,kidney right
1605_s0794_liver.nii.g_1,liver
1606_s0795_aorta.nii.g_1,aorta
1607_s0795_kidney_right.nii.g_1,kidney right
1608_s0795_liver.nii.g_1,liver
1609_s0796_aorta.nii.g_1,aorta
1610_s0796_kidney_right.nii.g_1,kidney right
1611_s0796_liver.nii.g_1,liver
1612_s0797_aorta.nii.g_1,aorta
1613_s0797_kidney_right.nii.g_1,kidney right
1614_s0797_liver.nii.g_1,liver
1615_s0798_aorta.nii.g_1,aorta
1616_s0798_kidney_right.nii.g_1,kidney right
1617_s0798_liver.nii.g_1,liver
1618_s0800_aorta.nii.g_1,aorta
1619_s0801_aorta.nii.g_1,aorta
1620_s0801_kidney_right.nii.g_1,kidney right
1621_s0801_liver.nii.g_1,liver
1622_s0802_aorta.nii.g_1,aorta
1623_s0802_liver.nii.g_1,liver
1624_s0804_aorta.nii.g_1,aorta
1625_s0804_kidney_right.nii.g_1,kidney right
1626_s0804_liver.nii.g_1,liver
1627_s0805_aorta.nii.g_1,aorta
1628_s0805_kidney_right.nii.g_1,kidney right
1629_s0805_liver.nii.g_1,liver
1630_s0806_aorta.nii.g_1,aorta
1631_s0806_kidney_right.nii.g_1,kidney right
1632_s0806_liver.nii.g_1,liver
1633_s0807_aorta.nii.g_1,aorta
1634_s0807_kidney_right.nii.g_1,kidney right
1635_s0807_liver.nii.g_1,liver
1636_s0808_aorta.nii.g_1,aorta
1637_s0808_kidney_right.nii.g_1,kidney right
1638_s0808_liver.nii.g_1,liver
1639_s0809_aorta.nii.g_1,aorta
1640_s0810_aorta.nii.g_1,aorta
1641_s0810_liver.nii.g_1,liver
1642_s0811_aorta.nii.g_1,aorta
1643_s0811_kidney_right.nii.g_1,kidney right
1644_s0811_liver.nii.g_1,liver
1645_s0812_aorta.nii.g_1,aorta
1646_s0812_kidney_right.nii.g_1,kidney right
1647_s0812_liver.nii.g_1,liver
1648_s0813_aorta.nii.g_1,aorta
1649_s0813_liver.nii.g_1,liver
1650_s0814_aorta.nii.g_1,aorta
1651_s0815_aorta.nii.g_1,aorta
1652_s0816_aorta.nii.g_1,aorta
1653_s0816_kidney_right.nii.g_1,kidney right
1654_s0816_liver.nii.g_1,liver
1655_s0819_aorta.nii.g_1,aorta
1656_s0820_aorta.nii.g_1,aorta
1657_s0821_aorta.nii.g_1,aorta
1658_s0821_kidney_right.nii.g_1,kidney right
1659_s0821_liver.nii.g_1,liver
1660_s0822_aorta.nii.g_1,aorta
1661_s0822_kidney_right.nii.g_1,kidney right
1662_s0822_liver.nii.g_1,liver
1663_s0824_aorta.nii.g_1,aorta
1664_s0824_liver.nii.g_1,liver
1665_s0825_aorta.nii.g_1,aorta
1666_s0825_liver.nii.g_1,liver
1667_s0826_aorta.nii.g_1,aorta
1668_s0826_liver.nii.g_1,liver
1669_s0829_aorta.nii.g_1,aorta
1670_s0829_kidney_right.nii.g_1,kidney right
1671_s0829_liver.nii.g_1,liver
1672_s0830_aorta.nii.g_1,aorta
1673_s0830_kidney_right.nii.g_1,kidney right
1674_s0830_liver.nii.g_1,liver
1675_s0831_aorta.nii.g_1,aorta
1676_s0831_kidney_right.nii.g_1,kidney right
1677_s0831_liver.nii.g_1,liver
1678_s0832_aorta.nii.g_1,aorta
1679_s0832_liver.nii.g_1,liver
1680_s0833_aorta.nii.g_1,aorta
1681_s0833_liver.nii.g_1,liver
1682_s0834_aorta.nii.g_1,aorta
1683_s0834_liver.nii.g_1,liver
1684_s0835_aorta.nii.g_1,aorta
1685_s0835_kidney_right.nii.g_1,kidney right
1686_s0835_liver.nii.g_1,liver
1687_s0836_aorta.nii.g_1,aorta
1688_s0836_kidney_right.nii.g_1,kidney right
1689_s0836_liver.nii.g_1,liver
1690_s0838_aorta.nii.g_1,aorta
1691_s0838_liver.nii.g_1,liver
1692_s0839_aorta.nii.g_1,aorta
1693_s0839_liver.nii.g_1,liver
1694_s0840_aorta.nii.g_1,aorta
1695_s0840_liver.nii.g_1,liver
1696_s0842_aorta.nii.g_1,aorta
1697_s0842_kidney_right.nii.g_1,kidney right
1698_s0842_liver.nii.g_1,liver
1699_s0844_aorta.nii.g_1,aorta
1700_s0844_kidney_right.nii.g_1,kidney right
1701_s0844_liver.nii.g_1,liver
1702_s0845_aorta.nii.g_1,aorta
1703_s0845_kidney_right.nii.g_1,kidney right
1704_s0845_liver.nii.g_1,liver
1705_s0846_aorta.nii.g_1,aorta
1706_s0846_liver.nii.g_1,liver
1707_s0847_aorta.nii.g_1,aorta
1708_s0847_kidney_right.nii.g_1,kidney right
1709_s0847_liver.nii.g_1,liver
1710_s0848_aorta.nii.g_1,aorta
1711_s0848_liver.nii.g_1,liver
1712_s0849_aorta.nii.g_1,aorta
1713_s0851_aorta.nii.g_1,aorta
1714_s0852_aorta.nii.g_1,aorta
1715_s0852_liver.nii.g_1,liver
1716_s0853_aorta.nii.g_1,aorta
1717_s0857_aorta.nii.g_1,aorta
1718_s0858_aorta.nii.g_1,aorta
1719_s0858_liver.nii.g_1,liver
1720_s0859_aorta.nii.g_1,aorta
1721_s0859_kidney_right.nii.g_1,kidney right
1722_s0859_liver.nii.g_1,liver
1723_s0860_aorta.nii.g_1,aorta
1724_s0860_kidney_right.nii.g_1,kidney right
1725_s0860_liver.nii.g_1,liver
1726_s0862_aorta.nii.g_1,aorta
1727_s0863_aorta.nii.g_1,aorta
1728_s0863_kidney_right.nii.g_1,kidney right
1729_s0863_liver.nii.g_1,liver
1730_s0864_aorta.nii.g_1,aorta
1731_s0864_kidney_right.nii.g_1,kidney right
1732_s0864_liver.nii.g_1,liver
1733_s0865_aorta.nii.g_1,aorta
1734_s0866_aorta.nii.g_1,aorta
1735_s0866_kidney_right.nii.g_1,kidney right
1736_s0866_liver.nii.g_1,liver
1737_s0868_aorta.nii.g_1,aorta
1738_s0869_aorta.nii.g_1,aorta
1739_s0869_kidney_right.nii.g_1,kidney right
1740_s0869_liver.nii.g_1,liver
1741_s0871_aorta.nii.g_1,aorta
1742_s0871_kidney_right.nii.g_1,kidney right
1743_s0871_liver.nii.g_1,liver
1744_s0873_aorta.nii.g_1,aorta
1745_s0874_aorta.nii.g_1,aorta
1746_s0876_aorta.nii.g_1,aorta
1747_s0876_liver.nii.g_1,liver
1748_s0877_aorta.nii.g_1,aorta
1749_s0877_liver.nii.g_1,liver
1750_s0878_aorta.nii.g_1,aorta
1751_s0878_kidney_right.nii.g_1,kidney right
1752_s0878_liver.nii.g_1,liver
1753_s0879_aorta.nii.g_1,aorta
1754_s0879_liver.nii.g_1,liver
1755_s0880_aorta.nii.g_1,aorta
1756_s0880_kidney_right.nii.g_1,kidney right
1757_s0880_liver.nii.g_1,liver
1758_s0881_aorta.nii.g_1,aorta
1759_s0881_liver.nii.g_1,liver
1760_s0883_aorta.nii.g_1,aorta
1761_s0883_liver.nii.g_1,liver
1762_s0884_aorta.nii.g_1,aorta
1763_s0884_kidney_right.nii.g_1,kidney right
1764_s0884_liver.nii.g_1,liver
1765_s0885_aorta.nii.g_1,aorta
1766_s0885_kidney_right.nii.g_1,kidney right
1767_s0885_liver.nii.g_1,liver
1768_s0889_aorta.nii.g_1,aorta
1769_s0889_kidney_right.nii.g_1,kidney right
1770_s0889_liver.nii.g_1,liver
1771_s0890_aorta.nii.g_1,aorta
1772_s0890_kidney_right.nii.g_1,kidney right
1773_s0890_liver.nii.g_1,liver
1774_s0891_aorta.nii.g_1,aorta
1775_s0891_liver.nii.g_1,liver
1776_s0892_aorta.nii.g_1,aorta
1777_s0892_kidney_right.nii.g_1,kidney right
1778_s0892_liver.nii.g_1,liver
1779_s0894_aorta.nii.g_1,aorta
1780_s0894_kidney_right.nii.g_1,kidney right
1781_s0894_liver.nii.g_1,liver
1782_s0895_aorta.nii.g_1,aorta
1783_s0895_kidney_right.nii.g_1,kidney right
1784_s0895_liver.nii.g_1,liver
1785_s0896_aorta.nii.g_1,aorta
1786_s0896_kidney_right.nii.g_1,kidney right
1787_s0896_liver.nii.g_1,liver
1788_s0897_aorta.nii.g_1,aorta
1789_s0897_kidney_right.nii.g_1,kidney right
1790_s0897_liver.nii.g_1,liver
1791_s0898_aorta.nii.g_1,aorta
1792_s0898_kidney_right.nii.g_1,kidney right
1793_s0898_liver.nii.g_1,liver
1794_s0899_aorta.nii.g_1,aorta
1795_s0899_kidney_right.nii.g_1,kidney right
1796_s0899_liver.nii.g_1,liver
1797_s0901_aorta.nii.g_1,aorta
1798_s0901_liver.nii.g_1,liver
1799_s0903_aorta.nii.g_1,aorta
1800_s0903_kidney_right.nii.g_1,kidney right
1801_s0903_liver.nii.g_1,liver
1802_s0904_aorta.nii.g_1,aorta
1803_s0904_kidney_right.nii.g_1,kidney right
1804_s0904_liver.nii.g_1,liver
1805_s0907_aorta.nii.g_1,aorta
1806_s0907_kidney_right.nii.g_1,kidney right
1807_s0907_liver.nii.g_1,liver
1808_s0908_aorta.nii.g_1,aorta
1809_s0908_kidney_right.nii.g_1,kidney right
1810_s0908_liver.nii.g_1,liver
1811_s0909_aorta.nii.g_1,aorta
1812_s0910_aorta.nii.g_1,aorta
1813_s0910_liver.nii.g_1,liver
1814_s0911_aorta.nii.g_1,aorta
1815_s0911_liver.nii.g_1,liver
1816_s0912_aorta.nii.g_1,aorta
1817_s0912_kidney_right.nii.g_1,kidney right
1818_s0912_liver.nii.g_1,liver
1819_s0913_aorta.nii.g_1,aorta
1820_s0913_kidney_right.nii.g_1,kidney right
1821_s0913_liver.nii.g_1,liver
1822_s0914_aorta.nii.g_1,aorta
1823_s0914_kidney_right.nii.g_1,kidney right
1824_s0914_liver.nii.g_1,liver
1825_s0915_aorta.nii.g_1,aorta
1826_s0915_kidney_right.nii.g_1,kidney right
1827_s0915_liver.nii.g_1,liver
1828_s0916_aorta.nii.g_1,aorta
1829_s0916_kidney_right.nii.g_1,kidney right
1830_s0916_liver.nii.g_1,liver
1831_s0918_aorta.nii.g_1,aorta
1832_s0918_kidney_right.nii.g_1,kidney right
1833_s0918_liver.nii.g_1,liver
1834_s0919_aorta.nii.g_1,aorta
1835_s0919_kidney_right.nii.g_1,kidney right
1836_s0919_liver.nii.g_1,liver
1837_s0923_aorta.nii.g_1,aorta
1838_s0923_kidney_right.nii.g_1,kidney right
1839_s0923_liver.nii.g_1,liver
1840_s0924_aorta.nii.g_1,aorta
1841_s0924_kidney_right.nii.g_1,kidney right
1842_s0924_liver.nii.g_1,liver
1843_s0925_aorta.nii.g_1,aorta
1844_s0927_aorta.nii.g_1,aorta
1845_s0927_kidney_right.nii.g_1,kidney right
1846_s0927_liver.nii.g_1,liver
1847_s0928_aorta.nii.g_1,aorta
1848_s0928_kidney_right.nii.g_1,kidney right
1849_s0928_liver.nii.g_1,liver
1850_s0930_aorta.nii.g_1,aorta
1851_s0930_kidney_right.nii.g_1,kidney right
1852_s0930_liver.nii.g_1,liver
1853_s0931_aorta.nii.g_1,aorta
1854_s0931_kidney_right.nii.g_1,kidney right
1855_s0931_liver.nii.g_1,liver
1856_s0933_aorta.nii.g_1,aorta
1857_s0933_kidney_right.nii.g_1,kidney right
1858_s0933_liver.nii.g_1,liver
1859_s0934_aorta.nii.g_1,aorta
1860_s0934_kidney_right.nii.g_1,kidney right
1861_s0934_liver.nii.g_1,liver
1862_s0935_aorta.nii.g_1,aorta
1863_s0935_liver.nii.g_1,liver
1864_s0936_aorta.nii.g_1,aorta
1865_s0936_liver.nii.g_1,liver
1866_s0937_aorta.nii.g_1,aorta
1867_s0937_kidney_right.nii.g_1,kidney right
1868_s0937_liver.nii.g_1,liver
1869_s0939_aorta.nii.g_1,aorta
1870_s0939_kidney_right.nii.g_1,kidney right
1871_s0939_liver.nii.g_1,liver
1872_s0940_aorta.nii.g_1,aorta
1873_s0940_kidney_right.nii.g_1,kidney right
1874_s0940_liver.nii.g_1,liver
1875_s0941_aorta.nii.g_1,aorta
1876_s0941_kidney_right.nii.g_1,kidney right
1877_s0941_liver.nii.g_1,liver
1878_s0944_aorta.nii.g_1,aorta
1879_s0945_aorta.nii.g_1,aorta
1880_s0945_kidney_right.nii.g_1,kidney right
1881_s0945_liver.nii.g_1,liver
1882_s0946_aorta.nii.g_1,aorta
1883_s0946_kidney_right.nii.g_1,kidney right
1884_s0946_liver.nii.g_1,liver
1885_s0949_aorta.nii.g_1,aorta
1886_s0950_aorta.nii.g_1,aorta
1887_s0950_kidney_right.nii.g_1,kidney right
1888_s0950_liver.nii.g_1,liver
1889_s0951_aorta.nii.g_1,aorta
1890_s0951_kidney_right.nii.g_1,kidney right
1891_s0951_liver.nii.g_1,liver
1892_s0952_aorta.nii.g_1,aorta
1893_s0952_kidney_right.nii.g_1,kidney right
1894_s0952_liver.nii.g_1,liver
1895_s0954_aorta.nii.g_1,aorta
1896_s0954_kidney_right.nii.g_1,kidney right
1897_s0954_liver.nii.g_1,liver
1898_s0956_aorta.nii.g_1,aorta
1899_s0956_liver.nii.g_1,liver
1900_s0957_aorta.nii.g_1,aorta
1901_s0957_kidney_right.nii.g_1,kidney right
1902_s0957_liver.nii.g_1,liver
1903_s0958_aorta.nii.g_1,aorta
1904_s0958_kidney_right.nii.g_1,kidney right
1905_s0958_liver.nii.g_1,liver
1906_s0959_aorta.nii.g_1,aorta
1907_s0959_kidney_right.nii.g_1,kidney right
1908_s0959_liver.nii.g_1,liver
1909_s0960_aorta.nii.g_1,aorta
1910_s0961_aorta.nii.g_1,aorta
1911_s0961_kidney_right.nii.g_1,kidney right
1912_s0961_liver.nii.g_1,liver
1913_s0962_aorta.nii.g_1,aorta
1914_s0963_aorta.nii.g_1,aorta
1915_s0963_kidney_right.nii.g_1,kidney right
1916_s0963_liver.nii.g_1,liver
1917_s0965_aorta.nii.g_1,aorta
1918_s0965_kidney_right.nii.g_1,kidney right
1919_s0965_liver.nii.g_1,liver
1920_s0968_aorta.nii.g_1,aorta
1921_s0970_aorta.nii.g_1,aorta
1922_s0970_kidney_right.nii.g_1,kidney right
1923_s0970_liver.nii.g_1,liver
1924_s0971_aorta.nii.g_1,aorta
1925_s0971_kidney_right.nii.g_1,kidney right
1926_s0972_aorta.nii.g_1,aorta
1927_s0972_liver.nii.g_1,liver
1928_s0973_aorta.nii.g_1,aorta
1929_s0973_liver.nii.g_1,liver
1930_s0974_aorta.nii.g_1,aorta
1931_s0975_aorta.nii.g_1,aorta
1932_s0975_kidney_right.nii.g_1,kidney right
1933_s0975_liver.nii.g_1,liver
1934_s0976_aorta.nii.g_1,aorta
1935_s0976_kidney_right.nii.g_1,kidney right
1936_s0976_liver.nii.g_1,liver
1937_s0977_aorta.nii.g_1,aorta
1938_s0977_liver.nii.g_1,liver
1939_s0978_aorta.nii.g_1,aorta
